hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 0.00000, 249.775, 250.977, 251.582, 0, 1154.35, 1159.91, 1162.7, 12.7828
0, 0.00000, 250.195, 251.398, 252.007, 0, 1151.45, 1156.99, 1159.78, 12.7569
0, 0.00000, 250.614, 251.815, 252.432, 0, 1148.55, 1154.05, 1156.88, 12.7382
0, 0.00000, 251.035, 252.235, 252.86, 0, 1145.63, 1151.11, 1153.96, 12.7238
0, 0.00000, 251.455, 252.654, 253.287, 0, 1142.72, 1148.17, 1151.04, 12.7099
0, 0.00000, 251.874, 253.076, 253.714, 0, 1139.78, 1145.22, 1148.11, 12.717
0, 0.00000, 252.293, 253.498, 254.142, 0, 1136.84, 1142.27, 1145.17, 12.7201
0, 0.00000, 252.713, 253.921, 254.571, 0, 1133.9, 1139.32, 1142.23, 12.7233
0, 0.00000, 253.133, 254.343, 254.999, 0, 1130.95, 1136.36, 1139.29, 12.7268
0, 0.00000, 253.554, 254.767, 255.43, 0, 1128, 1133.4, 1136.34, 12.7305
0, 0.00000, 253.975, 255.191, 255.859, 0, 1125.04, 1130.43, 1133.39, 12.7344
0, 0.00000, 254.395, 255.616, 256.289, 0, 1122.07, 1127.46, 1130.43, 12.7504
0, 0.00000, 254.816, 256.042, 256.72, 0, 1119.09, 1124.48, 1127.45, 12.7528
0, 0.00000, 255.237, 256.467, 257.149, 0, 1116.11, 1121.5, 1124.48, 12.7557
0, 0.00000, 255.659, 256.893, 257.58, 0, 1113.13, 1118.5, 1121.49, 12.7558
0, 0.00000, 256.081, 257.317, 258.01, 0, 1110.15, 1115.51, 1118.51, 12.7529
0, 0.00000, 256.506, 257.744, 258.444, 0, 1107.14, 1112.49, 1115.51, 12.7521
0, 0.00000, 256.928, 258.168, 258.876, 0, 1104.16, 1109.49, 1112.53, 12.7545
0, 0.00000, 257.351, 258.595, 259.31, 0, 1101.14, 1106.46, 1109.52, 12.7683
0, 0.00000, 257.773, 259.022, 259.742, 0, 1098.12, 1103.45, 1106.51, 12.7773
0, 0.00000, 258.195, 259.448, 260.171, 0, 1095.12, 1100.44, 1103.5, 12.7687
0, 0.00000, 258.62, 259.877, 260.603, 0, 1092.09, 1097.4, 1100.46, 12.757
0, 0.00000, 259.045, 260.304, 261.034, 0, 1089.07, 1094.37, 1097.44, 12.7459
0, 0.00000, 259.47, 260.732, 261.466, 0, 1086.04, 1091.33, 1094.4, 12.7313
0, 0.00000, 259.895, 261.16, 261.897, 0, 1083.02, 1088.3, 1091.37, 12.715
0, 0.00000, 260.321, 261.586, 262.331, 0, 1079.99, 1085.25, 1088.33, 12.7011
0, 0.00000, 260.746, 262.013, 262.764, 0, 1076.95, 1082.19, 1085.29, 12.6927
0, 0.00000, 261.172, 262.441, 263.199, 0, 1073.9, 1079.13, 1082.24, 12.6911
0, 0.00000, 261.596, 262.868, 263.633, 0, 1070.86, 1076.07, 1079.19, 12.692
0, 0.00000, 262.02, 263.296, 264.068, 0, 1067.8, 1073, 1076.15, 12.6993
0, 0.00000, 262.443, 263.726, 264.503, 0, 1064.73, 1069.94, 1073.09, 12.725
0, 0.00000, 262.864, 264.156, 264.938, 0, 1061.67, 1066.88, 1070.04, 12.7479
0, 0.00000, 263.288, 264.587, 265.375, 0, 1058.59, 1063.81, 1066.98, 12.771
0, 0.00000, 263.712, 265.019, 265.811, 0, 1055.51, 1060.75, 1063.92, 12.7944
0, 0.00000, 264.133, 265.449, 266.247, 0, 1052.44, 1057.69, 1060.87, 12.8204
0, 0.00000, 264.558, 265.882, 266.685, 0, 1049.36, 1054.62, 1057.8, 12.8476
0, 0.00000, 264.981, 266.314, 267.123, 0, 1046.28, 1051.55, 1054.74, 12.8747
0, 0.00000, 265.405, 266.747, 267.561, 0, 1043.2, 1048.48, 1051.68, 12.9022
0, 0.00000, 265.829, 267.181, 268, 0, 1040.12, 1045.41, 1048.62, 12.9304
0, 0.00000, 266.254, 267.615, 268.44, 0, 1037.03, 1042.34, 1045.55, 12.9592
0, 0.00000, 266.679, 268.048, 268.88, 0, 1033.96, 1039.27, 1042.49, 12.9882
0, 0.00000, 267.104, 268.482, 269.32, 0, 1030.87, 1036.2, 1039.43, 13.0177
0, 0.00000, 267.529, 268.917, 269.761, 0, 1027.79, 1033.13, 1036.37, 13.0476
0, 0.00000, 267.956, 269.353, 270.203, 0, 1024.71, 1030.05, 1033.3, 13.0779
0, 0.00000, 268.382, 269.789, 270.646, 0, 1021.62, 1026.98, 1030.24, 13.1093
0, 0.00000, 268.808, 270.225, 271.088, 0, 1018.54, 1023.91, 1027.18, 13.1411
0, 0.00000, 269.234, 270.661, 271.53, 0, 1015.46, 1020.84, 1024.12, 13.1732
0, 0.00000, 269.661, 271.097, 271.974, 0, 1012.38, 1017.77, 1021.06, 13.2058
0, 0.00000, 270.087, 271.533, 272.416, 0, 1009.31, 1014.71, 1018.02, 13.2388
0, 0.00000, 270.515, 271.971, 272.861, 0, 1006.22, 1011.64, 1014.96, 13.2724
0, 0.00000, 270.942, 272.408, 273.306, 0, 1003.15, 1008.58, 1011.91, 13.3063
0, 0.00000, 271.37, 272.846, 273.751, 0, 1000.08, 1005.52, 1008.86, 13.3407
0, 0.00000, 271.798, 273.285, 274.196, 0, 997.006, 1002.46, 1005.81, 13.3756
0, 0.00000, 272.225, 273.722, 274.641, 0, 993.943, 999.412, 1002.77, 13.4109
0, 0.00000, 272.653, 274.161, 275.087, 0, 990.881, 996.362, 999.731, 13.4468
0, 0.00000, 273.081, 274.599, 275.534, 0, 987.819, 993.313, 996.694, 13.4832
0, 0.00000, 273.51, 275.039, 275.981, 0, 984.758, 990.265, 993.658, 13.5202
0, 0.00000, 273.94, 275.479, 276.429, 0, 981.698, 987.217, 990.624, 13.5577
0, 0.00000, 274.368, 275.918, 276.877, 0, 978.649, 984.181, 987.601, 13.5957
0, 0.00000, 274.797, 276.358, 277.325, 0, 975.601, 981.147, 984.58, 13.6342
0, 0.00000, 275.225, 276.797, 277.772, 0, 972.565, 978.123, 981.571, 13.6733
0, 0.00000, 275.654, 277.237, 278.221, 0, 969.53, 975.102, 978.564, 13.713
0, 0.00000, 276.083, 277.677, 278.67, 0, 966.498, 972.082, 975.559, 13.7533
0, 0.00000, 276.513, 278.118, 279.12, 0, 963.468, 969.065, 972.557, 13.7943
0, 0.00000, 276.942, 278.559, 279.57, 0, 960.449, 966.06, 969.568, 13.8358
0, 0.00000, 277.371, 279, 280.02, 0, 957.434, 963.057, 966.581, 13.8781
0, 0.00000, 277.8, 279.44, 280.47, 0, 954.43, 960.067, 963.607, 13.9209
0, 0.00000, 278.229, 279.881, 280.92, 0, 951.429, 957.079, 960.636, 13.9644
0, 0.00000, 278.659, 280.322, 281.372, 0, 948.432, 954.095, 957.669, 14.0087
0, 0.00000, 279.088, 280.763, 281.823, 0, 945.446, 951.123, 954.715, 14.0536
0, 0.00000, 279.517, 281.204, 282.274, 0, 942.473, 948.163, 951.774, 14.0992
0, 0.00000, 279.946, 281.645, 282.725, 0, 939.504, 945.208, 948.837, 14.1456
0, 0.00000, 280.376, 282.086, 283.178, 0, 936.539, 942.256, 945.905, 14.1928
0, 0.00000, 280.805, 282.528, 283.63, 0, 933.586, 939.317, 942.985, 14.2407
0, 0.00000, 281.233, 282.968, 284.082, 0, 930.647, 936.391, 940.08, 14.2893
0, 0.00000, 281.662, 283.41, 284.535, 0, 927.712, 933.469, 937.179, 14.3389
0, 0.00000, 282.091, 283.851, 284.988, 0, 924.789, 930.56, 934.292, 14.3893
0, 0.00000, 282.519, 284.292, 285.441, 0, 921.88, 927.665, 931.418, 14.4404
0, 0.00000, 282.949, 284.733, 285.895, 0, 918.976, 924.774, 928.55, 14.4925
0, 0.00000, 283.377, 285.174, 286.349, 0, 916.085, 921.896, 925.696, 14.5455
0, 0.00000, 283.805, 285.615, 286.802, 0, 913.207, 919.032, 922.856, 14.5994
0, 0.00000, 284.233, 286.056, 287.256, 0, 910.343, 916.182, 920.03, 14.6542
0, 0.00000, 284.661, 286.496, 287.71, 0, 907.492, 913.345, 917.218, 14.7099
0, 0.00000, 285.089, 286.938, 288.165, 0, 904.647, 910.513, 914.413, 14.7668
0, 0.00000, 285.516, 287.378, 288.619, 0, 901.824, 907.703, 911.63, 14.8244
0, 0.00000, 285.944, 287.819, 289.075, 0, 899.006, 904.899, 908.853, 14.8833
0, 0.00000, 286.371, 288.258, 289.529, 0, 896.21, 902.116, 906.099, 14.9431
0, 0.00000, 286.798, 288.698, 289.984, 0, 893.428, 899.348, 903.359, 15.004
0, 0.00000, 287.225, 289.138, 290.44, 0, 890.659, 896.593, 900.634, 15.0661
0, 0.00000, 287.65, 289.576, 290.894, 0, 887.913, 893.859, 897.932, 15.1291
0, 0.00000, 288.077, 290.016, 291.35, 0, 885.172, 891.132, 895.237, 15.1935
0, 0.00000, 288.501, 290.454, 291.805, 0, 882.461, 888.435, 892.571, 15.2588
0, 0.00000, 288.927, 290.893, 292.261, 0, 879.757, 885.743, 889.914, 15.3256
0, 0.00000, 289.352, 291.332, 292.717, 0, 877.074, 883.073, 887.278, 15.3936
0, 0.00000, 289.776, 291.769, 293.172, 0, 874.412, 880.425, 884.665, 15.4627
0, 0.00000, 290.201, 292.207, 293.629, 0, 871.765, 877.79, 882.067, 15.5332
0, 0.00000, 290.625, 292.644, 294.085, 0, 869.14, 875.177, 879.492, 15.6051
0, 0.00000, 291.048, 293.08, 294.541, 0, 866.535, 872.585, 876.939, 15.6782
0, 0.00000, 291.47, 293.516, 294.996, 0, 863.953, 870.015, 874.409, 15.7528
0, 0.00000, 291.893, 293.952, 295.452, 0, 861.391, 867.466, 871.9, 15.8287
0, 0.00000, 292.316, 294.388, 295.909, 0, 858.844, 864.93, 869.408, 15.9064
0, 0.00000, 292.737, 294.822, 296.366, 0, 856.326, 862.423, 866.944, 15.9853
0, 0.00000, 293.157, 295.256, 296.821, 0, 853.835, 859.945, 864.51, 16.0656
0, 0.00000, 293.578, 295.69, 297.278, 0, 851.359, 857.48, 862.092, 16.1478
0, 0.00000, 293.998, 296.123, 297.734, 0, 848.911, 855.043, 859.702, 16.2314
0, 0.00000, 294.417, 296.555, 298.19, 0, 846.491, 852.633, 857.342, 16.3166
0, 0.00000, 294.836, 296.986, 298.646, 0, 844.093, 850.244, 855.004, 16.4036
0, 0.00000, 295.255, 297.417, 299.103, 0, 841.721, 847.883, 852.695, 16.4922
0, 0.00000, 295.672, 297.847, 299.559, 0, 839.378, 845.549, 850.414, 16.5825
0, 0.00000, 296.09, 298.278, 300.016, 0, 837.056, 843.236, 848.156, 16.6748
0, 0.00000, 296.507, 298.706, 300.472, 0, 834.767, 840.956, 845.933, 16.7688
0, 0.00000, 296.923, 299.134, 300.928, 0, 832.506, 838.703, 843.739, 16.8646
0, 0.00000, 297.338, 299.562, 301.384, 0, 830.273, 836.477, 841.573, 16.9624
0, 0.00000, 297.753, 299.988, 301.84, 0, 828.073, 834.284, 839.442, 17.062
0, 0.00000, 298.167, 300.413, 302.296, 0, 825.9, 832.117, 837.34, 17.1637
0, 0.00000, 298.58, 300.838, 302.752, 0, 823.76, 829.983, 835.272, 17.2673
0, 0.00000, 298.993, 301.261, 303.208, 0, 821.653, 827.881, 833.238, 17.373
0, 0.00000, 299.405, 301.684, 303.664, 0, 819.574, 825.805, 831.233, 17.481
0, 0.00000, 299.816, 302.105, 304.12, 0, 817.533, 823.768, 829.268, 17.5909
0, 0.00000, 300.227, 302.526, 304.575, 0, 815.525, 821.762, 827.337, 17.703
0, 0.00000, 300.637, 302.945, 305.031, 0, 813.549, 819.788, 825.44, 17.8174
0, 0.00000, 301.046, 303.363, 305.486, 0, 811.612, 817.852, 823.583, 17.9339
0, 0.00000, 301.455, 303.78, 305.942, 0, 809.708, 815.947, 821.76, 18.053
0, 0.00000, 301.863, 304.196, 306.397, 0, 807.842, 814.079, 819.977, 18.1742
0, 0.00000, 302.27, 304.61, 306.852, 0, 806.013, 812.247, 818.232, 18.2979
0, 0.00000, 302.676, 305.024, 307.307, 0, 804.223, 810.453, 816.527, 18.4239
0, 0.00000, 303.082, 305.436, 307.762, 0, 802.47, 808.694, 814.862, 18.5525
0, 0.00000, 303.486, 305.846, 308.217, 0, 800.76, 806.978, 813.24, 18.6833
0, 0.00000, 303.89, 306.255, 308.671, 0, 799.089, 805.297, 811.658, 18.8168
0, 0.00000, 304.293, 306.662, 309.125, 0, 797.459, 803.658, 810.12, 18.9527
0, 0.00000, 304.695, 307.067, 309.579, 0, 795.873, 802.059, 808.625, 19.0911
0, 0.00000, 305.098, 307.472, 310.033, 0, 794.324, 800.496, 807.17, 19.2326
0, 0.00000, 305.498, 307.874, 310.487, 0, 792.823, 798.979, 805.764, 19.3763
0, 0.00000, 305.898, 308.275, 310.94, 0, 791.365, 797.503, 804.402, 19.5227
0, 0.00000, 306.299, 308.675, 311.394, 0, 789.949, 796.066, 803.084, 19.6721
0, 0.00000, 306.698, 309.072, 311.847, 0, 788.58, 794.675, 801.814, 19.824
0, 0.00000, 307.096, 309.467, 312.299, 0, 787.259, 793.329, 800.593, 19.9784
0, 0.00000, 307.493, 309.861, 312.751, 0, 785.985, 792.027, 799.42, 20.1355
0, 0.00000, 307.889, 310.252, 313.203, 0, 784.759, 790.77, 798.295, 20.2954
0, 0.00000, 308.286, 310.642, 313.655, 0, 783.58, 789.558, 797.219, 20.4581
0, 0.00000, 308.68, 311.029, 314.105, 0, 782.453, 788.394, 796.195, 20.6231
0, 0.00000, 309.075, 311.414, 314.556, 0, 781.373, 787.274, 795.22, 20.7912
0, 0.00000, 309.469, 311.797, 315.006, 0, 780.346, 786.203, 794.298, 20.9617
0, 0.00000, 309.863, 312.177, 315.456, 0, 779.37, 785.181, 793.428, 21.1348
0, 0.00000, 310.257, 312.557, 315.907, 0, 778.443, 784.202, 792.607, 21.3112
0, 0.00000, 310.65, 312.933, 316.355, 0, 777.572, 783.276, 791.843, 21.4897
0, 0.00000, 311.041, 313.305, 316.802, 0, 776.757, 782.402, 791.134, 21.6702
0, 0.00000, 311.434, 313.677, 317.251, 0, 775.992, 781.572, 790.475, 21.8541
0, 0.00000, 311.824, 314.045, 317.697, 0, 775.286, 780.798, 789.876, 22.0395
0, 0.00000, 312.215, 314.411, 318.144, 0, 774.634, 780.072, 789.33, 22.2277
0, 0.00000, 312.606, 314.774, 318.589, 0, 774.039, 779.398, 788.84, 22.4181
0, 0.00000, 312.997, 315.135, 319.034, 0, 773.501, 778.776, 788.407, 22.6106
0, 0.00000, 313.386, 315.491, 319.477, 0, 773.024, 778.209, 788.033, 22.8044
0, 0.00000, 313.777, 315.847, 319.921, 0, 772.602, 777.691, 787.714, 23.0011
0, 0.00000, 314.168, 316.199, 320.363, 0, 772.242, 777.229, 787.454, 23.1993
0, 0.00000, 314.557, 316.548, 320.802, 0, 771.942, 776.821, 787.254, 23.3984
0, 0.00000, 314.948, 316.894, 321.242, 0, 771.703, 776.467, 787.111, 23.5996
0, 0.00000, 315.338, 317.237, 321.681, 0, 771.525, 776.167, 787.028, 23.8018
0, 0.00000, 315.728, 317.577, 322.117, 0, 771.41, 775.924, 787.005, 24.0049
0, 0.00000, 316.119, 317.914, 322.552, 0, 771.359, 775.736, 787.042, 24.2088
0, 0.00000, 316.51, 318.248, 322.986, 0, 771.371, 775.604, 787.139, 24.4133
0, 0.00000, 316.899, 318.577, 323.415, 0, 771.446, 775.53, 787.295, 24.6168
0, 0.00000, 317.292, 318.906, 323.847, 0, 771.588, 775.512, 787.514, 24.822
0, 0.00000, 317.684, 319.23, 324.275, 0, 771.795, 775.551, 787.792, 25.0264
0, 0.00000, 318.078, 319.552, 324.702, 0, 772.069, 775.649, 788.134, 25.2307
0, 0.00000, 318.47, 319.869, 325.125, 0, 772.408, 775.805, 788.534, 25.4333
0, 0.00000, 318.86, 320.181, 325.542, 0, 772.811, 776.017, 788.992, 25.6332
0, 0.00000, 319.254, 320.493, 325.96, 0, 773.285, 776.29, 789.514, 25.8325
0, 0.00000, 319.654, 320.805, 326.381, 0, 773.834, 776.627, 790.106, 26.0322
0, 0.00000, 320.044, 321.106, 326.787, 0, 774.436, 777.014, 790.742, 26.2256
0, 0.00000, 320.441, 321.409, 327.197, 0, 775.115, 777.467, 791.448, 26.4176
0, 0.00000, 320.851, 321.719, 327.617, 0, 775.89, 777.999, 792.241, 26.6119
0, 0.00000, 321.244, 322.011, 328.014, 0, 776.7, 778.568, 793.061, 26.7967
0, 0.00000, 321.606, 322.278, 328.377, 0, 777.505, 779.143, 793.868, 26.9645
0, 0.00000, 322.066, 322.614, 328.832, 0, 778.607, 779.949, 794.958, 27.16
0, 0.00000, 322.449, 322.89, 329.206, 0, 779.595, 780.677, 795.929, 27.3304
0, 0.00000, 322.851, 323.177, 329.594, 0, 780.699, 781.505, 797.003, 27.4959
0, 0.00000, 323.243, 323.454, 329.968, 0, 781.842, 782.371, 798.107, 27.6534
0, 0.00000, 323.653, 323.742, 330.354, 0, 783.108, 783.342, 799.321, 27.8097
0, 0.00000, 324.056, 324.021, 330.727, 0, 784.418, 784.356, 800.57, 27.9575
0, 0.00000, 324.461, 324.301, 331.098, 0, 785.808, 785.441, 801.887, 28.0986
0, 0.00000, 324.862, 324.576, 331.461, 0, 787.253, 786.58, 803.248, 28.231
0, 0.00000, 325.267, 324.851, 331.821, 0, 788.779, 787.792, 804.678, 28.3561
0, 0.00000, 325.675, 325.127, 332.178, 0, 790.384, 789.077, 806.176, 28.4737
0, 0.00000, 326.079, 325.399, 332.527, 0, 792.05, 790.421, 807.723, 28.5821
0, 0.00000, 326.487, 325.673, 332.874, 0, 793.796, 791.841, 809.338, 28.682
0, 0.00000, 326.892, 325.944, 333.214, 0, 795.606, 793.323, 811.005, 28.7724
0, 0.00000, 327.296, 326.214, 333.547, 0, 797.48, 794.868, 812.727, 28.853
0, 0.00000, 327.699, 326.484, 333.875, 0, 799.421, 796.479, 814.503, 28.9239
0, 0.00000, 328.104, 326.755, 334.2, 0, 801.444, 798.171, 816.351, 28.9854
0, 0.00000, 328.508, 327.025, 334.519, 0, 803.534, 799.931, 818.256, 29.0367
0, 0.00000, 328.908, 327.294, 334.83, 0, 805.679, 801.748, 820.206, 29.0775
0, 0.00000, 329.307, 327.564, 335.137, 0, 807.893, 803.637, 822.216, 29.1083
0, 0.00000, 329.706, 327.834, 335.439, 0, 810.178, 805.598, 824.288, 29.129
0, 0.00000, 330.103, 328.105, 335.736, 0, 812.534, 807.635, 826.423, 29.1395
0, 0.00000, 330.498, 328.376, 336.028, 0, 814.949, 809.735, 828.609, 29.1396
0, 0.00000, 330.889, 328.646, 336.313, 0, 817.423, 811.901, 830.848, 29.1297
0, 0.00000, 331.279, 328.919, 336.595, 0, 819.972, 814.145, 833.154, 29.1101
0, 0.00000, 250.074, 251.273, 251.855, 0, 1173.16, 1178.9, 1181.62, 13.0887
0, 0.00000, 250.495, 251.697, 252.286, 0, 1170.37, 1175.99, 1178.74, 12.8856
0, 0.00000, 250.919, 252.119, 252.717, 0, 1167.53, 1173.12, 1175.89, 12.8658
0, 0.00000, 251.344, 252.544, 253.149, 0, 1164.67, 1170.23, 1173.03, 12.852
0, 0.00000, 251.769, 252.968, 253.58, 0, 1161.82, 1167.35, 1170.17, 12.8401
0, 0.00000, 252.191, 253.393, 254.011, 0, 1158.95, 1164.47, 1167.31, 12.8488
0, 0.00000, 252.615, 253.82, 254.443, 0, 1156.07, 1161.59, 1164.44, 12.8528
0, 0.00000, 253.039, 254.247, 254.875, 0, 1153.19, 1158.7, 1161.56, 12.8569
0, 0.00000, 253.464, 254.675, 255.309, 0, 1150.31, 1155.8, 1158.68, 12.8613
0, 0.00000, 253.891, 255.104, 255.745, 0, 1147.41, 1152.89, 1155.79, 12.866
0, 0.00000, 254.317, 255.534, 256.18, 0, 1144.51, 1149.99, 1152.89, 12.8709
0, 0.00000, 254.74, 255.963, 256.615, 0, 1141.6, 1147.08, 1150, 12.8929
0, 0.00000, 255.166, 256.393, 257.049, 0, 1138.69, 1144.17, 1147.09, 12.8959
0, 0.00000, 255.593, 256.824, 257.484, 0, 1135.77, 1141.24, 1144.17, 12.8998
0, 0.00000, 256.02, 257.255, 257.92, 0, 1132.85, 1138.32, 1141.26, 12.9039
0, 0.00000, 256.446, 257.684, 258.354, 0, 1129.93, 1135.39, 1138.34, 12.9012
0, 0.00000, 256.876, 258.117, 258.792, 0, 1126.99, 1132.44, 1135.4, 12.9005
0, 0.00000, 257.302, 258.545, 259.229, 0, 1124.07, 1129.5, 1132.48, 12.9028
0, 0.00000, 257.731, 258.977, 259.668, 0, 1121.12, 1126.54, 1129.54, 12.9126
0, 0.00000, 258.158, 259.41, 260.106, 0, 1118.16, 1123.58, 1126.6, 12.9358
0, 0.00000, 258.585, 259.841, 260.541, 0, 1115.21, 1120.63, 1123.65, 12.9364
0, 0.00000, 259.014, 260.274, 260.977, 0, 1112.26, 1117.67, 1120.69, 12.9269
0, 0.00000, 259.444, 260.707, 261.413, 0, 1109.3, 1114.71, 1117.72, 12.9162
0, 0.00000, 259.875, 261.142, 261.851, 0, 1106.33, 1111.73, 1114.74, 12.9064
0, 0.00000, 260.306, 261.575, 262.288, 0, 1103.36, 1108.75, 1111.77, 12.8923
0, 0.00000, 260.736, 262.007, 262.725, 0, 1100.41, 1105.78, 1108.8, 12.8775
0, 0.00000, 261.168, 262.44, 263.166, 0, 1097.43, 1102.78, 1105.82, 12.8661
0, 0.00000, 261.599, 262.873, 263.605, 0, 1094.44, 1099.78, 1102.84, 12.8658
0, 0.00000, 262.028, 263.306, 264.043, 0, 1091.47, 1096.79, 1099.86, 12.8648
0, 0.00000, 262.458, 263.739, 264.483, 0, 1088.48, 1093.8, 1096.88, 12.8687
0, 0.00000, 262.887, 264.174, 264.924, 0, 1085.48, 1090.8, 1093.89, 12.8872
0, 0.00000, 263.315, 264.61, 265.365, 0, 1082.47, 1087.79, 1090.9, 12.9132
0, 0.00000, 263.743, 265.046, 265.806, 0, 1079.46, 1084.8, 1087.9, 12.938
0, 0.00000, 264.172, 265.483, 266.248, 0, 1076.45, 1081.79, 1084.91, 12.963
0, 0.00000, 264.602, 265.921, 266.691, 0, 1073.43, 1078.79, 1081.91, 12.9883
0, 0.00000, 265.03, 266.359, 267.133, 0, 1070.42, 1075.79, 1078.92, 13.016
0, 0.00000, 265.46, 266.797, 267.577, 0, 1067.4, 1072.78, 1075.92, 13.0453
0, 0.00000, 265.89, 267.237, 268.021, 0, 1064.38, 1069.78, 1072.92, 13.0746
0, 0.00000, 266.319, 267.676, 268.465, 0, 1061.37, 1066.77, 1069.92, 13.1042
0, 0.00000, 266.75, 268.115, 268.91, 0, 1058.35, 1063.77, 1066.92, 13.1343
0, 0.00000, 267.181, 268.556, 269.356, 0, 1055.32, 1060.76, 1063.92, 13.1652
0, 0.00000, 267.611, 268.995, 269.801, 0, 1052.31, 1057.76, 1060.93, 13.1965
0, 0.00000, 268.044, 269.438, 270.249, 0, 1049.28, 1054.74, 1057.92, 13.2284
0, 0.00000, 268.476, 269.879, 270.697, 0, 1046.26, 1051.73, 1054.92, 13.2606
0, 0.00000, 268.907, 270.32, 271.144, 0, 1043.25, 1048.73, 1051.93, 13.2932
0, 0.00000, 269.339, 270.762, 271.591, 0, 1040.23, 1045.73, 1048.93, 13.3263
0, 0.00000, 269.772, 271.204, 272.04, 0, 1037.21, 1042.72, 1045.94, 13.3603
0, 0.00000, 270.205, 271.648, 272.49, 0, 1034.19, 1039.72, 1042.94, 13.3952
0, 0.00000, 270.638, 272.091, 272.939, 0, 1031.18, 1036.72, 1039.95, 13.4303
0, 0.00000, 271.071, 272.534, 273.389, 0, 1028.16, 1033.72, 1036.96, 13.4659
0, 0.00000, 271.505, 272.979, 273.84, 0, 1025.15, 1030.71, 1033.97, 13.502
0, 0.00000, 271.938, 273.423, 274.29, 0, 1022.14, 1027.72, 1030.98, 13.5386
0, 0.00000, 272.372, 273.867, 274.742, 0, 1019.13, 1024.73, 1028, 13.5757
0, 0.00000, 272.807, 274.313, 275.194, 0, 1016.12, 1021.73, 1025.02, 13.6134
0, 0.00000, 273.243, 274.759, 275.647, 0, 1013.11, 1018.74, 1022.03, 13.6517
0, 0.00000, 273.677, 275.205, 276.1, 0, 1010.11, 1015.75, 1019.06, 13.6904
0, 0.00000, 274.111, 275.65, 276.552, 0, 1007.12, 1012.78, 1016.1, 13.7296
0, 0.00000, 274.547, 276.097, 277.007, 0, 1004.12, 1009.79, 1013.12, 13.7696
0, 0.00000, 274.981, 276.542, 277.46, 0, 1001.14, 1006.83, 1010.17, 13.8098
0, 0.00000, 275.417, 276.989, 277.915, 0, 998.153, 1003.85, 1007.21, 13.851
0, 0.00000, 275.853, 277.436, 278.369, 0, 995.173, 1000.89, 1004.26, 13.8926
0, 0.00000, 276.289, 277.884, 278.825, 0, 992.194, 997.925, 1001.31, 13.9349
0, 0.00000, 276.724, 278.331, 279.28, 0, 989.226, 994.972, 998.367, 13.9778
0, 0.00000, 277.16, 278.778, 279.736, 0, 986.258, 992.02, 995.429, 14.0214
0, 0.00000, 277.597, 279.227, 280.193, 0, 983.292, 989.069, 992.494, 14.0657
0, 0.00000, 278.033, 279.675, 280.65, 0, 980.337, 986.13, 989.569, 14.1107
0, 0.00000, 278.469, 280.123, 281.106, 0, 977.393, 983.201, 986.656, 14.1562
0, 0.00000, 278.905, 280.571, 281.564, 0, 974.451, 980.275, 983.745, 14.2026
0, 0.00000, 279.34, 281.019, 282.021, 0, 971.519, 977.36, 980.846, 14.2497
0, 0.00000, 279.777, 281.468, 282.479, 0, 968.59, 974.447, 977.949, 14.2975
0, 0.00000, 280.214, 281.918, 282.938, 0, 965.664, 971.536, 975.056, 14.3463
0, 0.00000, 280.65, 282.365, 283.396, 0, 962.758, 968.646, 972.184, 14.3956
0, 0.00000, 281.086, 282.814, 283.855, 0, 959.854, 965.759, 969.314, 14.4458
0, 0.00000, 281.523, 283.264, 284.315, 0, 956.953, 962.875, 966.449, 14.4969
0, 0.00000, 281.96, 283.714, 284.775, 0, 954.065, 960.002, 963.596, 14.5489
0, 0.00000, 282.396, 284.163, 285.234, 0, 951.188, 957.142, 960.755, 14.6016
0, 0.00000, 282.831, 284.612, 285.694, 0, 948.323, 954.294, 957.927, 14.6552
0, 0.00000, 283.268, 285.061, 286.155, 0, 945.461, 951.449, 955.103, 14.7099
0, 0.00000, 283.703, 285.51, 286.615, 0, 942.62, 948.625, 952.3, 14.7653
0, 0.00000, 284.139, 285.959, 287.076, 0, 939.783, 945.805, 949.501, 14.8218
0, 0.00000, 284.575, 286.408, 287.537, 0, 936.958, 942.997, 946.716, 14.8792
0, 0.00000, 285.011, 286.858, 287.998, 0, 934.146, 940.201, 943.944, 14.9376
0, 0.00000, 285.446, 287.307, 288.46, 0, 931.346, 937.418, 941.185, 14.9971
0, 0.00000, 285.882, 287.757, 288.923, 0, 928.55, 934.64, 938.431, 15.0578
0, 0.00000, 286.317, 288.206, 289.385, 0, 925.776, 931.882, 935.699, 15.1193
0, 0.00000, 286.753, 288.655, 289.847, 0, 923.013, 929.137, 932.98, 15.182
0, 0.00000, 287.186, 289.102, 290.308, 0, 920.272, 926.413, 930.282, 15.2457
0, 0.00000, 287.621, 289.552, 290.771, 0, 917.535, 923.694, 927.59, 15.3107
0, 0.00000, 288.055, 290, 291.234, 0, 914.819, 920.995, 924.92, 15.3768
0, 0.00000, 288.489, 290.448, 291.697, 0, 912.116, 918.309, 922.263, 15.4442
0, 0.00000, 288.923, 290.896, 292.16, 0, 909.426, 915.637, 919.621, 15.5129
